stpl_fips,Absenteeism,Air pollution - particulate matter,Binge drinking,Breast cancer deaths,Cardiovascular disease deaths,Children in Poverty,Colorectal cancer deaths,Dental care,Diabetes,Frequent mental distress,Frequent physical distress,High blood pressure,High school graduation,"Housing cost, excessive",Housing with potential lead risk,Income Inequality,Life expectancy,Limited access to healthy foods,Neighborhood racial/ethnic segregation,Obesity,Opioid overdose deaths,Park access,Physical inactivity,Premature deaths (all causes),Preventive services,Racial/ethnic diversity,Smoking,Third-grade reading proficiency,Unemployment,Uninsured,Violent crime,Walkability,LERI_1,LERI_2,LERI_3,LERI_4,LERI_5,LERI_6,LERI_7,LERI_8,LERI_9,LERI_10
846465,0.548495340888532,-1.3097165900628676,0.4857953150169008,1.2837975252736786,-0.7068123110602476,-0.9287032292818125,-1.4761601615262046,0.5598919631265388,-1.5785148220838232,-1.018937945727987,-0.4187219299760469,-0.8726316903943478,-0.8347794848714257,-0.8058910852056375,-0.4504199932252942,0.19288355133467014,0.8178111217785963,1.3469377238179103,-1.9137229010932482,-0.989379519260003,0.4982441176753137,-0.30504961756358384,-1.7291593048376948,-0.13807224813289545,0.6625605968059376,-1.9154583422283291,-0.30034898759338324,-0.523258400910882,-0.7414289785208592,-0.4122666317710705,-0.24800924469574934,-0.9173293428774955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862000,1.4709683557638207,-2.43186888414854,-1.4992555806372312,-0.15330262599886982,-0.884885495991549,1.2656844774698897,0.8451647910958232,-0.9486614966269372,0.6855970733476969,0.4668726079336319,1.8643783441896105,0.6473557655132058,-2.234047487725867,0.16279601011275216,0.944687611178957,-1.7630289385636553,-1.4536602381893555,0.9241604166452079,-0.40506290100086345,0.2713070551632517,1.036890127645447,0.8549561711970198,0.2641974467038691,1.5362354689316418,-1.31299332882453,-0.6447497415508906,0.5779183934239156,-0.8930112277498681,1.5133375729381835,-0.09821781483341706,1.6793420216048525,-0.2398722362368166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
877290,1.2360448055881519,-0.26934776735625365,0.929533238166185,-0.48257335180459426,-1.0310889566177082,-1.0132564748873731,-0.061189583056585804,0.011403059371761025,-1.6855254679279694,-0.5091179977564286,-0.6468880552070307,-1.6133085202264248,-1.3251718363908735,-0.5867396513140444,-1.128803994921376,0.8463266478459563,-0.15632800471864142,0.9497734206330273,0.2091393955282306,-0.45722827865334015,0.23282518848015232,1.4570657135234788,-0.8308260614539827,-0.31032545493922936,0.20733707477855948,-0.35497812446891736,0.7508227765439749,-0.3241738224858192,-1.269702399047862,0.1916845490795233,-0.1048512925005641,0.3171528786784316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883835,0.9790898168131611,-0.5800699403326443,1.1082746656290543,-0.22963496540073458,-1.1606679071875017,-0.916727971373884,-0.19905633279537477,0.6569743165802245,-1.7932196556625744,-1.018937945727987,-1.0138774081470192,-1.481302517001111,-1.5416567245367137,-0.8498921124405466,-0.7702364465117217,0.8241399902119355,0.588536638700199,0.5608708234244536,-0.034687011520274716,-0.8757038144227036,0.15259174370543208,1.1637247539163318,-1.425137603312298,-0.5803286041935584,0.7051179252958373,-0.6514363011778121,0.09550185888121222,-0.45390870217993967,-0.6806691631248478,-0.34727462023531525,-0.6772347279896174,-0.21812669354884556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908000,1.3450539493612836,-0.029068918463730827,-0.7726284835871344,-0.4039317238397875,-0.008300680135736297,1.024235157020272,0.5838338750336283,-0.4342878646311878,0.8286435632294454,0.9322557242380213,0.9777567731845154,0.34841750612162387,-0.8347794848714257,2.047927067593323,1.63901040293736,-1.0362595028580444,-0.6307690656102465,-1.4015162477999186,0.1554172438441161,0.5993883171086926,1.2285414753470834,0.44617257381646347,0.924392315033037,0.3473461387333006,-1.615307810744106,1.1345824228266743,0.45287719464919884,-0.8315472423320488,2.469192791198511,1.0150959734246976,1.3233408765791268,1.5823182174477441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
918430,-0.08620210581531153,-0.1483243298546251,0.3714070887761142,-2.028054942105671,-1.4416445945206904,-0.3787136786610927,-1.9121491442709384,0.9595099821391607,-0.7445967704949258,-0.09929571029704488,-0.191429944857174,-0.77491393080531,-0.35775144594780456,0.6169617289620091,0.7899494465194581,0.6508980266781216,1.090795341797115,0.7561610167584601,-0.034687011520274716,-0.6287318128833211,0.755997969671643,-1.0918419601970288,-0.1837555226874042,-0.9158420682290557,-0.08254902170790265,0.7268089929292189,-0.14030221943880802,0.08590652712046867,0.48437124589371117,1.238344188817025,-0.9666293115416493,-0.2909840498119689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
950370,0.9896305419683263,-0.26934776735625365,-0.5148653501520926,-0.9710033541279083,-0.2613647840419368,1.4117778623600925,-0.6493378518543376,0.4763555405760021,0.7333705877725641,0.9322557242380213,0.888520577785191,0.6262920627637638,-0.26213617523883204,0.800064753161567,1.5699486184384803,-1.2374406066102124,-1.160832541227546,-1.1349650500848207,-0.15789984091578824,0.3483877129029879,2.1633415200905097,0.5415138860554344,1.3422802442558794,0.5749710441596815,-0.7537766901420225,0.5514180280790784,0.6275718066204019,-0.7508711552413392,0.964218267669558,-0.8790131280667625,-0.12918657529424687,0.3301884266185011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
952000,1.4613902463397765,-0.26934776735625365,-0.8602423957439476,-0.5023504960015781,-1.0138528475385318,1.3115346946975515,-0.45056343668226584,0.3224182562486095,0.3485345654515004,0.8804545468928806,0.12538229840325182,0.45619566651007076,-0.45054884177903975,2.129992773341553,1.7017778313423546,-1.302342175982811,-0.3926763577247541,-0.9925975826755994,1.10577653917751,0.6574155963375015,1.4402053401254538,1.4520614043533475,0.5912355869451101,0.38592210953296924,-1.5643884412061855,1.4610697986149672,0.45287719464919884,-0.2215581132900976,1.5448426484058577,-0.07819344593275404,1.2149124412932184,1.571790417668432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
955990,0.3107494957978896,-0.029068918463730827,0.17749790967770054,0.09022364817532297,-1.1205040625119798,-0.8453965882910874,-0.9677506878617286,1.4196762169874375,-0.5921912946415645,-0.8662896681714548,-0.6011829552171557,-0.4876177250216668,1.2295716637924243,0.926376836621838,1.0771281702535818,1.1552059169225313,1.6298832526850082,-0.34586293521428096,0.32920076549800165,-0.590656239011166,0.23282518848015232,-0.3949623138177586,-0.5394382466832476,-1.2782898928979571,0.2513708212818402,0.6846667227341795,-0.7673422726745841,0.31767727348776714,0.6926184036660291,1.6276531053810372,-0.4629468237211183,0.490556156666163,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
973000,0.5252881128101561,0.08847889544219902,0.13821278555925265,-0.8048809591981846,-1.1833771927318377,-1.1115344700846645,-1.5681696598941566,1.4866201775626235,-0.7445967704949258,-1.1205571853907768,-0.8759699358219765,-0.6062811463372922,0.5808882925687295,0.9684005567149973,0.6497989823992801,1.3733526275870973,1.3165195221736294,-0.813269533476216,0.5646235949345477,-0.7998095565848043,-0.37918138669398965,0.5606457701885084,-0.6548061121343602,-1.3326534543012467,0.2733326423107438,1.028475331992265,-1.0523622361501228,0.17535218985059067,0.44114747293866324,0.4442028581611695,-0.7661590363640128,0.7740760249382131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
980000,1.6497249587013654,-0.20861113680128876,-1.452032020852156,-0.992016351629094,-0.2613647840419368,1.457064928231871,0.4781360189134166,-0.01708389863865056,1.2530252578522079,1.5035258078531637,1.5109422698816743,1.3587722684312742,-0.5405853507632513,1.4558261347343369,1.3625847271833749,-1.6220604039302438,-1.0638088887218322,-0.33280282182115484,-0.24437152700261203,1.0063730770861568,1.7012924845465864,-0.08200122623554586,1.2313584152410308,0.7580549168636344,-1.4631973277177628,1.046065074006998,1.1371791550301296,-0.4414050439097339,2.0392467995755106,-0.07819344593275404,0.3205019587925792,0.43974706586530565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1207300,-1.3816054375126288,-1.8125961138513027,0.29434038472982815,0.7318901361224404,0.6228461782816794,-1.4318562918311184,0.291481879572793,1.8450242722208623,-0.04269086262007827,-1.272761826639195,-0.3731948693763509,0.06265905746298016,1.5325309577428672,0.4046986296972596,-0.8976482087754446,1.1132907419337423,1.4511942243572926,0.22064341617466926,-0.6587938517648217,-1.535863987989201,1.414625098693132,-0.47085231329206134,0.10537136088866463,0.30850305167594577,0.9576925384465574,-1.046504835962026,-1.256943686656177,-0.051104355534332194,-0.6209507512687953,0.02037604049942758,-0.6917534966670245,-0.0755079539944236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207875,-1.2286825389559093,-1.9626369813012126,-0.7291446385479445,0.575641059689211,1.3452853295222111,0.26433030734060586,1.8042392364748734,0.3364551176712375,1.4858727617746539,0.054815768446128794,1.289236826619363,1.200389327531542,-1.2850490732198572,0.8141174474361829,-0.8327038200635638,-0.404774817789042,0.40393134778997225,0.4579550395432725,0.6656823998795443,-0.49537628849340204,1.7055811692347598,0.17277542307176239,1.5453596178580244,1.5362354689316418,-0.060019553009074446,0.3161648555723261,0.12139961173375032,-1.7525950440804048,1.4815322453044322,1.560501518448756,0.6527567603671772,-0.44758175274593465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
